Machine_ID,Temperature,Run_Time,Downtime_Flag
63,58.40497538990958,128.71914250930257,0
64,57.05690063878994,56.50715553054751,0
65,87.18788733591298,90.9389764649217,0
66,95.34360042856234,72.0082526343464,0
67,73.91984817629499,67.63296310697736,0
68,90.05299346838036,129.02066968446297,1
69,80.42454037571451,88.30746996720272,0
70,65.32320368092314,108.6625970432679,0
71,80.4209340826262,98.8269855280204,0
72,98.07054849698955,111.92602068057803,0
73,74.46260941335073,101.92054727650638,0
74,98.4696548372101,67.92519439528576,0
75,35.703823438653835,124.9066704861785,0
76,87.32853756562835,87.65608542096719,0
77,76.30570602357257,61.08545253350622,0
78,70.51488974301199,89.29712097585218,0
79,76.37641164803253,137.51899476585777,0
80,45.18646628098661,121.25554355283732,0
81,71.70492168243732,91.28369663980352,0
82,80.35668857267619,91.26855739203928,0
83,97.16841067112274,91.95912371956544,0
84,67.22594672589528,151.91869958902103,0
85,62.87259595660218,109.54838630578884,0
86,67.47364434623195,110.75104117977673,0
87,88.73103176553111,125.75708635079606,1
88,79.93126664489526,105.96972897566283,0
89,67.05359694349441,93.52394635448242,0
90,82.69901149670034,95.09125377287555,0
91,76.4561632402206,98.2099685146484,0
92,89.52967485799334,99.06944408725396,0
93,64.46920359183972,118.1907385909245,0
94,70.08506780103347,101.29864714518249,0
95,69.11837770301764,118.31600193038948,0
96,53.04727577801822,97.98208549728544,0
97,79.44180415596864,101.96587975790227,0
98,78.91582908269834,50.04498288669731,0
99,75.07670184963692,122.90819186756204,0
100,71.4811929993728,108.66221189744982,0
101,53.769438869243785,124.9502527464913,0
102,68.69032015851961,27.593615545157775,0
103,69.85928225209845,152.2093676195182,0
104,62.96584096167572,96.51025929612065,0
105,72.58071432500986,127.70457041843791,0
106,81.06076285221808,74.00235182186174,0
107,103.29278851815795,115.31934762656424,0
108,77.61866719247759,73.66461092065859,0
109,78.86325586084146,84.40577598260487,0
110,73.8833112635075,147.85078384666966,0
111,46.21843177051438,95.23293998091634,0
112,74.60229186826174,105.43582182949308,0
113,75.90345314911539,121.75169326721885,0
114,111.94863168727929,112.39204719931512,0
115,72.11458552828316,103.76047262858941,0
116,79.52321013500419,109.12402506165563,0
117,74.47932345442135,160.08538963095688,0
118,57.46982943570702,98.55953007416036,0
119,92.14234221772531,105.02747616787418,0
120,86.27899549030161,126.2663599001903,1
121,86.8654792056457,127.6381483239496,1
122,61.35918817807892,129.6757576390095,0
123,96.04191466404149,115.96825555072962,0
124,53.97223405811579,71.42487718173791,0
125,83.80285640700406,140.8357883075274,0
126,107.85683438714968,71.3413651745328,0
127,60.14195512303968,107.56588663097583,0
128,66.50553405595842,81.14310374951606,0
129,76.49477047631461,98.39654133517519,0
130,67.44786518825701,108.21906025758702,0
131,51.74004853400801,108.03393038625683,0
132,76.0284446220904,110.54801885588212,0
133,59.06544429410843,140.34278172646617,0
134,82.10388645952773,111.33835753784949,0
135,61.20863648649295,93.89608411773378,0
136,98.24901607526309,124.10217920720893,1
137,63.251200614956446,129.73676222311602,0
138,70.16907725691486,69.30980462157518,0
139,87.20275826054504,114.93500174624646,0
140,56.53703525349067,117.52931855777246,0
141,78.41189901906193,92.5609124160002,0
142,94.60714131423643,134.3926703327905,1
143,50.88775148158159,96.24861032418683,0
144,77.76950787798457,103.13941133678856,0
145,78.89824191372635,95.67320439290326,0
146,86.72734307665965,100.3894761895367,0
147,56.44573933682877,72.59312282761995,0
148,55.193150803735854,63.99872793514264,0
149,82.82912348425347,139.8626265806243,0
150,79.45477009849779,78.82596629204181,0
151,78.75739275518815,75.21519126359232,0
152,80.19672314245463,46.16524715990713,0
153,64.79962917632264,84.02595630776244,0
154,78.48380545741506,66.92275516481254,0
155,79.39608709948021,141.05037900340923,0
156,64.28472872960448,125.24542723356585,0
157,102.98661766717134,82.79624137055691,0
158,82.10749381367681,156.31089513360772,0
159,57.13044754196027,124.54413717478985,0
160,84.84830412950744,91.87921541228444,0
161,60.379774946590175,37.51485712816067,0
162,86.80626905613678,157.27356431476855,1
163,92.37893368511106,65.2606883309101,0
164,62.68976522472434,58.865031326077705,0
165,89.45064193866483,125.564260800241,1
166,81.19171390404748,160.99381015848184,0
167,87.33090239991735,134.60682046276295,1
168,103.4518947398092,114.097728001309,0
169,71.31917825995694,114.86885854163215,0
170,63.693957534637654,121.33538896950769,0
171,61.65728355561715,118.97321474466912,0
172,62.762845725518424,107.0297855992344,0
173,73.84347435878844,102.60502759879691,0
174,80.11727962224965,98.43517180251195,0
175,79.15036198995028,81.15088527833309,0
176,87.40774873554035,92.98312307833065,0
177,75.1950283781686,57.676079645115365,0
178,96.80301115735975,97.54150933013125,0
179,71.03014750143066,75.28522232122707,0
180,115.80253749884429,72.41026706960572,0
181,84.3850102164751,104.49735377883697,0
182,62.14263665375576,134.80005715861498,0
183,58.93661252908332,122.95791515005783,0
184,82.23708622864778,60.73748490942057,0
185,71.64805822011223,75.25929658574157,0
186,85.71000741138138,123.5192796997054,0
187,82.09856436860318,75.43781516154226,0
188,73.9075663101469,94.38417125007439,0
189,62.29809422897392,113.7513024756138,0
190,52.27729162971203,75.79138862840912,0
191,68.30227571899468,102.634387653649,0
192,87.84598191485209,66.6493626270449,0
193,78.21140616195306,84.96580890121966,0
194,56.31391831932018,107.99454835356343,0
195,77.59771388776772,60.175156661708264,0
196,80.77976069593255,111.01186844900997,0
197,61.74213845698301,99.50905502683297,0
198,77.30587658918292,113.8122488604287,0
199,75.87313077669,105.59785335161654,0
200,57.85544553254066,134.1035107493461,0
201,80.36681040522424,103.13061256619768,0
202,83.41176789552351,89.26486147186867,0
203,91.24576864762915,103.0574375758071,0
204,90.80703078052355,113.5824507259097,0
205,54.33495948064363,101.22150175814261,0
206,60.93262440127316,101.01479228009705,0
207,82.7255290081299,82.45020780483111,0
208,82.70678926368313,83.4274770612263,0
209,82.72571529459071,64.93486820500766,0
210,132.7909723598208,143.7394185796735,0
211,83.5633576603975,68.90341911521787,0
212,92.03348460270898,82.67737005510232,0
213,89.31002645239803,82.03981836077006,0
214,84.77086876958697,122.37310942361103,0
215,70.27096133039481,92.6262580426993,0
216,86.38453830739901,131.19355181684335,1
217,63.40762178193643,83.16273439390329,0
218,71.44772089889986,106.97485405559505,0
219,67.71954678256344,79.11632366850607,0
220,76.22811209079484,153.6287281943347,0
221,109.71987850010262,70.31003952426218,0
222,46.99102211112378,107.74551775567569,0
223,85.2939028556177,115.84442202330246,0
224,50.80926193215522,110.34497743628745,0
225,67.92102201315849,95.3678085280573,0
226,91.33425895451049,96.75448250666435,0
227,75.96420028643195,101.09528679947773,0
228,58.83382833106041,96.32494995928778,0
229,64.27044436110047,124.09697791987274,0
230,85.19396623402014,155.26307503978379,1
231,64.04450052424295,86.06270537480415,0
232,78.24687884372962,65.75492551052305,0
233,75.6835775985572,97.79294879121863,0
234,65.22599478591275,164.49273344135798,0
235,107.15916133987989,79.90813580075672,0
236,84.50878533477017,140.9779201361017,0
237,44.622861200135894,141.942520351911,0
238,77.79681472154141,86.16029395730014,0
239,65.07320302847418,114.22457697963188,0
240,87.78650002194335,140.70991557821344,1
241,63.11218892350949,90.52180647531283,0
242,73.27895337799652,94.91049099744096,0
243,82.57480918470685,85.4579771512839,0
244,87.98632791255181,74.63108173267833,0
245,56.99555389416336,83.76806137334982,0
246,69.98248146238578,69.4014933309436,0
247,67.87582033258566,100.85208670648065,0
248,65.20006151139432,80.75066922353395,0
249,101.48181360421646,105.84464779476869,0
250,81.07472566441433,61.10260884490932,0
251,56.08674068497432,108.27200580536143,0
252,88.76792920582164,120.83822404022311,1
253,106.8323429551895,50.156608935713614,0
254,90.4869789082672,109.35141424618931,0
255,52.2094505106898,130.6917248118323,0
256,67.73648890700623,69.75897453271986,0
257,94.00366723779933,141.81430967094258,1
258,64.38495801571828,110.47547523415113,0
259,81.65729142219342,82.37470360603979,0
260,86.61951080144006,98.60577305855735,0
261,61.09604292632876,113.95817281304306,0
262,74.10711965907299,101.90013478531029,0
263,26.38098989896391,113.46889981115923,0
264,59.63418537998565,76.98316017301585,0
265,71.2114777291026,104.23402060090194,0
266,56.28325227052726,64.6571375773755,0
267,99.48616955897452,97.2193484662825,0
268,53.54787933059051,77.40230896338025,0
269,68.39933269954524,81.61175143525584,0
270,76.96110865929137,130.90232938026094,0
271,96.61909933599173,127.28275301485672,1
272,53.46206773230841,115.22845302267942,0
273,92.4474562823244,72.69218088318553,0
274,75.1534959152938,92.08978875762995,0
275,60.27737023428074,130.3274424994796,0
276,81.93155211394907,103.54292284099762,0
277,77.98589543360205,157.98323849954235,0
278,65.99674684261808,109.8329459848593,0
279,76.04703127485028,104.8012279122508,0
280,69.2202960470736,92.27208839493747,0
281,76.70276017876873,103.33852261955705,0
282,84.9319601178157,96.1882540904864,0
283,98.79025224218029,117.70271691721476,0
284,56.43276751759726,123.9175579198646,0
285,106.995500619844,80.35026348730126,0
286,45.71868300716247,66.71917616105554,0
287,72.72322357446625,54.09486567241758,0
288,83.82475809726864,112.6997831728136,0
289,79.2148780160255,72.41583484565317,0
290,65.65950720269109,46.17773517618793,0
291,71.87816624464087,109.7144651132741,0
292,67.6049859801175,162.32498793581976,0
293,66.15952864583683,99.84822721150266,0
294,87.74403145531537,120.96226936129105,1
295,80.35523228947571,102.04573396368913,0
296,64.60635607109019,97.52775867022143,0
297,88.49399813149876,122.97691207469421,1
298,79.60949281314915,92.74313639528371,0
299,87.1929317825844,106.68480785179757,0
300,84.44443262885419,108.04244515490034,0
301,62.56507483616892,83.29773865892378,0
302,66.59728439704546,124.80105873841308,0
303,86.20940407684893,95.62600608261478,0
304,84.15555398150197,81.10637101267888,0
305,74.68647609053778,113.41274608926008,0
306,76.75991074963173,77.53830045522406,0
307,94.16497343682637,100.70452893422821,0
308,66.12642916746255,99.77202508389492,0
309,83.20646071755057,127.14738914578945,0
310,71.9671102134916,111.86745582199882,0
311,71.7347819515917,99.3743260313714,0
312,91.48165277980786,120.44415748000718,1
313,87.38124523482045,134.75518872543284,0
314,87.20264454000957,113.94525765879655,0
315,94.58218210731494,100.25881549608451,0
316,75.31505762449139,67.20409419124601,0
317,85.22929456942445,73.37215842311568,0
318,70.34599865109816,92.36938239113331,0
319,79.86249528732664,84.76219494601793,0
320,73.04785418448473,95.32571742536385,0
321,76.45493947489078,101.41624812242767,0
322,83.92735538155371,113.24231885891827,0
323,62.726689751497915,98.23753054852271,0
324,106.3858091352819,112.16254109565504,0
325,59.90973927750447,101.61186037025301,0
326,56.787170808184015,50.613335841153216,0
327,92.37166310250102,76.51661515453114,0
328,86.87494040944404,96.39781110695961,0
329,84.36179725578234,69.7576314289723,0
330,84.4251826389642,114.99821824990511,0
331,74.81629840729629,138.26877080859242,0
332,61.54118442771252,130.46904629243292,0
333,76.1370683729059,94.6639282267448,0
334,64.84257432731832,137.2681534212488,0
335,89.62679600126627,103.71668643005279,0
336,72.79413927746792,91.57285072204901,0
337,62.61754204811233,84.66493341147651,0
338,70.1792123752051,92.4382578377968,0
339,81.19397181413436,90.29557953646928,0
340,66.54413170794038,104.2604055593872,0
341,62.666694066503524,104.01434952624662,0
342,78.65530817237868,100.07615050383536,0
343,78.67449856663085,110.92345424365874,0
344,67.39585236943306,129.76615686965854,0
345,67.93442541572516,123.7388533860331,0
346,78.48074906036454,62.877550788752416,0
347,53.27873487754014,36.15197162745113,0
348,53.888043384351676,123.35799778098185,0
349,64.22333668121345,65.82803253961447,0
350,71.7982927243223,94.38086495268291,0
351,79.66361348397007,70.74717434851601,0
352,97.13034325424329,54.95048906049951,0
353,87.86489434803029,113.53656820511969,0
354,72.60092205054859,118.97887900756618,0
355,74.71475688145966,85.58723998183201,0
356,59.96205953043287,35.22394269637725,0
357,74.72230296011415,86.34388879368794,0
358,70.67012041619793,109.79510013506366,0
359,79.84077840507135,63.02721078064678,0
360,62.59153584671515,104.58399799447889,0
361,82.79019771361759,99.6172537706751,0
362,97.99108369503867,114.4822874900272,0
363,73.36859777314713,102.98950921035383,0
364,81.02567583148412,75.67327647796111,0
365,85.35215987566669,129.91428754161228,1
366,68.98169292171245,96.03676067432575,0
367,78.36138722715626,99.3173865122517,0
368,75.18888601172692,76.6683010231701,0
369,76.46514147823248,88.91794372021224,0
370,63.404853242168,77.87993214932747,0
371,75.36765261388415,95.67634850191442,0
372,82.46997436868175,142.7927120035586,0
373,96.76715411692562,65.7024714267161,0
374,89.3890623912781,59.66096505308147,0
375,107.29773686267335,136.77925818734022,0
376,63.489786556679256,94.76690807120335,0
377,88.08480955081018,83.27318153350208,0
378,77.75013008607527,125.99761718490191,0
379,107.8470439982651,84.8596115065784,0
380,62.87552571967273,145.65024283867342,0
381,62.40417236728836,116.94814678348172,0
382,66.00911031833967,87.80221479635743,0
383,43.141564135352894,153.93270533163758,0
384,67.11367467478858,84.85712692491654,0
385,63.61301007669453,118.55238430023267,0
386,77.25590679714311,107.4823145101623,0
387,80.12633963665739,132.54353223496994,0
388,103.14256258823829,139.0377799181713,1
389,89.25635757279075,100.80010372664417,0
390,66.34644516506395,81.16455324134542,0
391,61.52377992977463,111.4993035734779,0
392,82.37878757259759,83.05711575619735,0
393,55.19650189469037,150.33468118816558,0
394,102.47188148781531,103.41338327706843,0
395,92.69160181081931,90.86696121719729,0
396,67.96236521842943,104.61700764662271,0
397,49.30298206363683,66.32184276175758,0
398,95.3080856124812,75.7096490372337,0
399,73.28190232121074,130.01034769861064,0
400,93.56724467960193,83.5776430257151,0
401,51.08358511808449,73.82722543295151,0
402,66.0093746556934,113.41631881318216,0
403,75.07865549577275,129.64260386657492,0
404,75.70470890647113,117.97383276662667,0
405,68.24901792781135,124.90119214514542,0
406,84.34274898521248,81.08012278576348,0
407,58.98569355926108,64.45473333145391,0
408,72.8643077246806,137.53334129888717,0
409,76.80443447567848,91.93300402894661,0
410,82.71658251088124,93.72917458862382,0
411,85.67422317133335,133.20485354622645,1
412,58.13036862243196,113.9057502350165,0
413,51.98828743896567,111.39719430204019,0
414,94.16515232847763,154.1250586225271,1
415,79.98471017969388,83.91204424049643,0
416,63.7727019516517,123.19600320203094,0
417,98.26727963283784,101.42532812242712,0
418,76.73511951439288,106.71480697158142,0
419,92.6894577609574,138.2117106603133,1
420,76.01277722115164,112.69589390724059,0
421,105.91121887322981,113.45740197624082,0
422,101.33011263664807,126.81268343274505,1
423,71.2655377728139,90.87618176142787,0
424,89.57356426431534,79.01975831652484,0
425,84.68063924377721,73.87977014947415,0
426,95.52947336298523,50.84108526559996,0
427,60.52614809129843,151.40517824850804,0
428,85.29077189997659,72.41979085695792,0
429,90.87636730274382,94.4686594103557,0
430,48.618907703653285,93.07966750277699,0
431,57.25112231001337,107.68516744522752,0
432,44.411517333598496,120.39343031348241,0
433,70.95889748333164,121.51183720899363,0
434,85.76313383693943,85.42306403577653,0
435,97.53535578144042,95.82195715533972,0
436,76.11142170629662,107.06449876220749,0
437,99.42923318356938,93.78272184541132,0
438,54.29847812677663,140.18363940049983,0
439,49.44926340967268,112.27437379095628,0
440,74.16678451655072,118.37194465124543,0
441,80.76098173408961,116.57203171668532,0
442,74.5095787785886,129.33684643713312,0
443,43.98836849940185,104.52553896759267,0
444,73.66319940730817,67.57920130110384,0
445,55.43295749242721,109.99219879381604,0
446,85.04508823245058,83.71607765520427,0
447,80.49897369145272,86.78458295625607,0
448,60.90180320508967,114.65910046887733,0
449,67.2919962399496,130.95707678584088,0
450,59.11179717166573,100.53178941840154,0
451,74.05981354090243,107.72082531497409,0
452,89.32713480751858,142.55537361588094,0
453,60.21410930496684,106.0188294872142,0
454,82.56069773276766,165.04207785450987,0
455,67.04613572441339,114.1377411407886,0
456,63.10690751606484,55.98093102110456,0
457,73.39454460068163,118.83354052761331,0
458,59.47136516370939,109.52895962206944,0
459,66.69526041979228,132.24381885206864,0
460,57.03183161116728,116.82953378174896,0
461,104.47087699374583,96.53860040040566,0
462,75.52895327957593,69.39254409276586,0
463,64.50411738011121,94.77441856784937,0
464,78.20969866101333,78.7369886447675,0
465,73.31507925463755,85.48691375488193,0
466,71.68545600700166,114.71446011051523,0
467,84.21250050065137,141.74761260878515,0
468,86.36261565070957,109.86678824557453,0
469,67.04248278584208,70.1029234491204,0
470,66.3627263903298,111.11506670550352,0
471,70.87422454272534,129.91578716614129,0
472,40.471182528966224,84.75542739201545,0
473,52.27213406702172,96.64957083317705,0
474,95.50311401166786,100.36720486822993,0
475,99.67451570251926,80.377542172944,0
476,71.26445940665432,116.20701084609648,0
477,83.6483544458365,96.97629628480546,0
478,79.66875231815304,110.48831109767569,0
479,121.18321212682856,77.8126955549475,0
480,91.79362367151865,89.06354249191475,0
481,73.0812361277885,118.05953394569428,0
482,60.666893390993614,90.67917119770583,0
483,50.903305196136415,143.17409628083513,0
484,78.05195453800835,90.00909535963494,0
485,63.654738820735446,105.61711814379714,0
486,53.666194356034886,123.31477079682725,0
487,65.3014067363621,64.54085667667421,0
488,58.77677994578407,55.979779700480606,0
489,100.30712452608847,61.85859213574763,0
490,88.22459635424175,131.56460258567955,0
491,74.88041038025074,86.20354635268883,0
492,97.19916208335039,163.9549821417063,1
493,76.16052461471428,85.89381003356529,0
494,62.08073698007605,104.61378257992592,0
495,97.84686115904486,138.5527488141969,1
496,83.08365065526988,150.1523222039781,0
497,59.441307685103155,151.53758941590996,0
498,72.14491982874588,130.20915576482855,0
499,61.86572619922865,125.60156314528656,0
500,54.25800403553496,114.81317373002958,0
501,88.89266321297463,119.45902690416594,0
502,103.64124960705196,86.22035709178667,0
503,54.02148639271288,79.54502791444233,0
504,83.44453855035856,99.9156385647262,0
505,65.24036146317259,95.74538443687679,0
506,67.69311924352957,88.66929876681812,0
507,66.11409113641696,117.40968618641789,0
508,62.04013845480276,123.88263021426278,0
509,75.7278244191724,102.21017215729618,0
510,62.535748253834434,136.93825202638155,0
511,79.05685238669759,71.45777214666238,0
512,74.24642835826295,95.15851351800704,0
513,71.41577929700385,82.07944198492987,0
514,61.386545069376034,53.3365845731735,0
515,66.34843004147501,97.93298285393251,0
516,86.33086838738635,96.95631229041791,0
517,82.5137578143657,137.83624358105328,0
518,60.33667132802174,115.77029211386943,0
519,76.48998458143839,74.39532939176988,0
520,86.27080685057683,146.35231415835472,0
521,49.95892078317942,130.5258423881338,0
522,83.15040288569902,114.55244258671539,0
523,65.0606436158123,94.3378975287542,0
524,83.5589800288974,76.014019081913,0
525,63.55111265186225,90.69483059822367,0
526,47.92676849003222,127.21871549260464,0
527,50.58686343175256,147.1146576483652,0
528,75.72127419992073,138.58108820680474,0
529,78.89583752582223,87.77876445534315,0
530,61.43525062343387,72.00956416777473,0
531,84.57888688166061,103.5221561727801,0
532,50.0771990659656,55.78901586092871,0
533,74.00880302029024,108.07919285461954,0
534,56.834757003563155,96.30993534253328,0
535,65.22245838296762,88.34908745329395,0
536,75.71098006974621,60.13242331833011,0
537,62.09379952074072,112.84000266424292,0
538,69.23166683655262,86.68247900845222,0
539,90.0943921382166,70.75207910724279,0
540,66.34662195715276,28.193444667958772,0
541,87.53538168097712,99.3121273737341,0
542,58.05439718013573,144.3062899167436,0
543,82.94706266872925,141.53148036369674,0
544,96.6235293098685,88.5725935853432,0
545,37.92533249809066,84.94469849095549,0
546,63.046571167942844,111.71935640187559,0
547,83.6560819077081,75.04036402029271,0
548,71.9543192093551,107.54479749548665,0
549,80.56718810056964,119.15200695961725,0
550,65.94022219926269,130.67333059710768,0
551,76.2988468120935,97.49614808800118,0
552,72.66484146911881,94.90815624557585,0
553,92.5167309248971,78.05043533108598,0
554,78.8163126495182,79.3279911490035,0
555,80.06403993112804,94.33802770246183,0
556,68.821845508163,109.18413767040445,0
557,67.6859066389126,122.83961565583124,0
558,68.51162718270568,79.92052623299138,0
559,80.91678213567445,137.31721422398806,0
560,68.68523278769605,93.22190997393578,0
561,79.34662285344619,99.46581764128909,0
562,106.13101197968157,81.31970802130442,0
563,88.06687055147539,39.39399349317646,0
564,70.10964701748239,122.10113490902624,0
565,93.01820883245918,118.42109742731083,0
566,68.87886940467673,92.96681107204466,0
567,44.428131972332196,101.6747679306218,0
568,59.87870533623894,112.89848044260249,0
569,46.938121184612164,60.936353577836435,0
570,69.72729773938038,86.77368306634263,0
571,75.27627568784328,119.85661699054567,0
572,100.14655968412924,68.64276442076877,0
573,79.90391060646245,107.33894830416573,0
574,71.71349206786704,66.08545488441487,0
575,87.44108371775233,111.66074956083816,0
576,41.832970364881724,99.10896294256291,0
577,78.53421837162848,59.621704602362264,0
578,86.5629779083045,129.1184838614293,1
579,52.821206313302376,81.63521058004878,0
580,92.15631064810394,79.74368907464047,0
581,80.07744611241621,105.01422993077357,0
582,68.77068129148797,128.71593373571787,0
583,84.49172799159427,74.60445452554008,0
584,109.06039286706593,101.54199624619929,0
585,77.72799382587743,110.72041250826433,0
586,78.72330879450504,117.3276401815786,0
587,68.10958650689633,104.41103888193064,0
588,62.25233445802812,90.82430402291695,0
589,87.45503724816368,79.31024448378201,0
590,62.15874261136699,102.15359707615937,0
591,76.07349355829089,73.19652470035983,0
592,67.83513829852325,26.96623791263481,0
593,82.18469738619588,110.9139951039417,0
594,80.00493157930423,122.59837102715488,0
595,90.56309916386849,40.92668911145404,0
596,67.3497540171788,74.75673238225156,0
597,70.95187597059943,115.47885652512994,0
598,60.31854426326539,151.43738674279246,0
599,68.33560109885832,100.5198426918852,0
600,80.65950739567279,81.79992646927164,0
601,86.35482924968028,95.427588972379,0
602,61.167520137335615,134.37191047870462,0
603,88.0440888015849,83.85089552188661,0
604,95.33456788207427,80.02019983374366,0
605,81.20152354835551,87.93141194544918,0
606,103.151937188371,76.16678479353219,0
607,63.39316201344641,103.06675789986988,0
608,56.33017945032874,140.616961461739,0
609,48.319196266435824,108.07698182790072,0
610,97.44066467233775,93.69116244684281,0
611,84.81548484531086,92.7047182771114,0
612,74.16622993634317,60.920229782583576,0
613,79.19952939479731,122.07774442867898,0
614,58.11766429052435,98.05407007467996,0
615,111.68627969425239,95.48800216023436,0
616,76.93831772962841,179.82768919612153,0
617,76.64092191907339,107.46882270914216,0
618,85.88649935848038,81.2052237476204,0
619,82.2151384760507,89.34106009486142,0
620,78.35826036418698,128.71114272991886,0
621,63.142883168320324,102.83176026344411,0
622,82.07202535703993,64.04305054206583,0
623,103.2303674471255,122.98072336438008,1
624,95.18130069232467,83.29639786152515,0
625,98.89779939959095,146.83244440543865,1
626,67.33176485353222,127.00120164286622,0
627,60.15592769612129,88.81695260853122,0
628,73.11319619850528,132.0254090433778,0
629,75.83587368433042,101.69638776318509,0
630,91.41287277706422,121.31934187805548,0
631,49.613030554277714,112.11832043236187,0
632,97.9432547919092,78.84108362522817,0
633,72.62988152131516,83.91125419206345,0
634,68.5967839507887,125.74902043952903,0
635,59.81843437109749,91.63061669733648,0
636,50.177149922013456,89.90878841895008,0
637,87.34755875942872,76.12193551626618,0
638,76.09976950782605,110.58997663983652,0
639,55.65058650388419,151.5631229810786,0
640,55.57381841904576,73.31167714364318,0
641,69.96322951064808,100.60548641681895,0
642,100.0353228793409,135.30551388538572,1
643,71.10612972954593,98.00896521885713,0
644,52.45285570322841,111.30929490624335,0
645,71.31385403871083,73.440161796328,0
646,70.90914645378494,110.70767743019121,0
647,34.546700355876425,95.32139337488628,0
648,74.18557700223282,124.64324989199658,0
649,71.53598204686983,129.6846512891188,0
650,85.44309547220128,164.73909105046533,0
651,102.73434142418017,114.4908293303394,0
652,91.89847544321637,108.14490791455417,0
653,70.96666964167754,104.8596075394334,0
654,58.40211136887494,91.17084267973279,0
655,113.60039704874791,108.46209608654227,0
656,75.88827651021732,92.61496474652427,0
657,75.2089393786942,104.21152440674035,0
658,74.63812369334995,132.939938390199,0
659,77.97127141151782,74.83643586800898,0
660,72.83459382114086,128.49696402822613,0
661,66.39506989679646,132.92787668349663,0
662,66.79711588139412,97.04828682522303,0
663,74.50870094676003,46.953627524785134,0
664,66.84862843299352,84.80445032263918,0
665,64.30731325984253,132.42486366402773,0
666,76.59645341537845,99.42829844252795,0
667,71.17534173868717,75.01744419262724,0
668,97.55989482874033,87.38062696929457,0
669,35.23545287410482,121.01550066261382,0
670,91.37260277883692,113.66833920503448,0
671,93.69127788746444,94.02669752075764,0
672,43.89914651387776,90.82938970463282,0
673,69.85968608879477,90.20604627390445,0
674,69.42838701006313,76.93974538753744,0
675,53.88732457923268,140.38439223673606,0
676,63.33274968613687,91.9419882697165,0
677,58.34136231801257,130.4289630206374,0
678,101.28405665135435,138.0329012980613,0
679,89.03517589721191,124.95777245369901,1
680,94.07332642491238,89.20949218204879,0
681,85.82508096064853,110.09325225841523,0
682,58.06422343174156,99.3951098402271,0
683,67.1321960058034,77.4074534817468,0
684,82.34061841841877,108.10898204304007,0
685,56.66808286662082,70.52400522100494,0
686,85.69497645258582,129.69198471153908,1
687,71.39511902762797,88.38456756754017,0
688,69.37768788675604,105.02899139682098,0
689,85.66439952305237,107.08219678865355,0
690,81.6639496722906,93.52737565739807,0
691,69.5855075127138,114.66734503688187,0
692,92.38994705046372,88.12740858443689,0
693,58.78405008600154,121.78243243643111,0
694,84.23903410416395,66.35050799383129,0
695,83.89651886952575,103.1594894886603,0
696,70.35680341029014,148.47322497645712,0
697,79.89199533363177,74.99171688486064,0
698,56.23329635422046,83.05637573687872,0
